iter	Passed	Remaining
5986	10012	10055
5987	10013	10054
5988	10015	10052
5989	10016	10050
5990	10018	10048
5991	10019	10046
5992	10021	10045
5993	10023	10043
5994	10024	10041
5995	10026	10039
5996	10027	10037
5997	10029	10035
5998	10030	10033
5999	10032	10032
6000	10033	10030
6001	10035	10028
6002	10036	10026
6003	10038	10024
6004	10039	10023
6005	10041	10021
6006	10043	10019
6007	10044	10017
6008	10046	10015
6009	10047	10014
6010	10049	10012
6011	10050	10010
6012	10052	10009
6013	10054	10007
6014	10055	10005
6015	10057	10004
6016	10059	10002
6017	10060	10000
6018	10062	9998
6019	10063	9996
6020	10065	9995
6021	10066	9993
6022	10068	9991
6023	10070	9990
6024	10072	9988
6025	10074	9987
6026	10075	9985
6027	10077	9983
6028	10078	9981
6029	10080	9979
6030	10081	9977
6031	10083	9976
6032	10085	9974
6033	10086	9972
6034	10088	9971
6035	10089	9969
6036	10090	9967
6037	10092	9965
6038	10093	9963
6039	10095	9961
6040	10096	9959
6041	10098	9958
6042	10100	9956
6043	10101	9954
6044	10103	9952
6045	10104	9950
6046	10106	9949
6047	10107	9947
6048	10109	9945
6049	10110	9943
6050	10112	9941
6051	10113	9939
6052	10115	9938
6053	10117	9936
6054	10118	9934
6055	10119	9932
6056	10121	9930
6057	10122	9929
6058	10124	9927
6059	10125	9925
6060	10127	9923
6061	10128	9921
6062	10130	9920
6063	10132	9918
6064	10133	9916
6065	10134	9914
6066	10136	9912
6067	10137	9910
6068	10139	9908
6069	10140	9907
6070	10142	9905
6071	10143	9903
6072	10146	9902
6073	10147	9900
6074	10148	9898
6075	10150	9896
6076	10151	9894
6077	10153	9892
6078	10154	9890
6079	10156	9888
6080	10157	9887
6081	10159	9885
6082	10161	9884
6083	10163	9882
6084	10164	9880
6085	10165	9878
6086	10167	9876
6087	10169	9875
6088	10170	9873
6089	10172	9871
6090	10173	9869
6091	10175	9867
6092	10177	9866
6093	10178	9864
6094	10179	9862
6095	10181	9860
6096	10182	9858
6097	10184	9857
6098	10185	9855
6099	10187	9853
6100	10189	9851
6101	10190	9849
6102	10192	9848
6103	10194	9847
6104	10195	9845
6105	10197	9843
6106	10198	9841
6107	10200	9839
6108	10202	9837
6109	10203	9836
6110	10205	9834
6111	10206	9832
6112	10208	9831
6113	10210	9829
6114	10211	9827
6115	10213	9825
6116	10214	9823
6117	10216	9822
6118	10217	9820
6119	10218	9818
6120	10220	9816
6121	10222	9814
6122	10223	9813
6123	10225	9811
6124	10227	9809
6125	10228	9807
6126	10229	9805
6127	10231	9804
6128	10233	9802
6129	10235	9800
6130	10236	9799
6131	10238	9797
6132	10240	9796
6133	10242	9794
6134	10243	9793
6135	10246	9791
6136	10247	9790
6137	10249	9788
6138	10250	9786
6139	10252	9784
6140	10254	9783
6141	10255	9781
6142	10257	9779
6143	10258	9777
6144	10260	9776
6145	10261	9774
6146	10263	9772
6147	10264	9770
6148	10266	9768
6149	10267	9767
6150	10269	9765
6151	10271	9763
6152	10272	9762
6153	10274	9760
6154	10275	9758
6155	10277	9756
6156	10278	9754
6157	10280	9752
6158	10281	9750
6159	10283	9749
6160	10285	9747
6161	10286	9745
6162	10288	9744
6163	10289	9742
6164	10291	9740
6165	10292	9738
6166	10294	9736
6167	10295	9734
6168	10297	9732
6169	10298	9731
6170	10300	9729
6171	10302	9728
6172	10303	9726
6173	10305	9724
6174	10306	9722
6175	10308	9720
6176	10309	9718
6177	10310	9716
6178	10312	9715
6179	10314	9713
6180	10316	9712
6181	10317	9710
6182	10319	9708
6183	10320	9706
6184	10322	9704
6185	10323	9703
6186	10325	9701
6187	10326	9699
6188	10328	9697
6189	10329	9695
6190	10331	9694
6191	10333	9692
6192	10335	9690
6193	10336	9689
6194	10338	9687
6195	10339	9685
6196	10341	9683
6197	10342	9681
6198	10344	9680
6199	10345	9678
6200	10347	9676
6201	10349	9675
6202	10350	9673
6203	10352	9671
6204	10353	9669
6205	10355	9667
6206	10356	9666
6207	10358	9664
6208	10359	9662
6209	10361	9660
6210	10363	9659
6211	10364	9657
6212	10366	9655
6213	10367	9653
6214	10369	9652
6215	10370	9650
6216	10372	9648
6217	10373	9646
6218	10375	9644
6219	10376	9642
6220	10378	9641
6221	10380	9639
6222	10382	9637
6223	10383	9636
6224	10385	9634
6225	10386	9632
6226	10387	9630
6227	10389	9628
6228	10390	9626
6229	10392	9624
6230	10394	9623
6231	10395	9621
6232	10397	9620
6233	10398	9618
6234	10400	9616
6235	10401	9614
6236	10403	9612
6237	10404	9610
6238	10406	9609
6239	10408	9607
6240	10410	9606
6241	10412	9604
6242	10413	9603
6243	10415	9601
6244	10417	9599
6245	10418	9597
6246	10419	9595
6247	10421	9594
6248	10422	9592
6249	10424	9590
6250	10426	9589
6251	10428	9587
6252	10429	9585
6253	10430	9583
6254	10432	9581
6255	10433	9579
6256	10435	9578
6257	10436	9576
6258	10438	9574
6259	10440	9572
6260	10441	9571
6261	10443	9569
6262	10444	9567
6263	10446	9565
6264	10447	9564
6265	10449	9562
6266	10450	9560
6267	10452	9558
6268	10453	9556
6269	10455	9555
6270	10457	9553
6271	10459	9551
6272	10460	9549
6273	10461	9548
6274	10463	9546
6275	10464	9544
6276	10466	9542
6277	10467	9540
6278	10469	9538
6279	10471	9537
6280	10472	9535
6281	10474	9533
6282	10475	9532
6283	10477	9530
6284	10478	9528
6285	10480	9526
6286	10481	9524
6287	10483	9522
6288	10484	9520
6289	10486	9519
6290	10488	9517
6291	10489	9515
6292	10490	9514
6293	10492	9512
6294	10493	9510
6295	10495	9508
6296	10496	9506
6297	10498	9505
6298	10499	9503
6299	10501	9501
6300	10503	9500
6301	10505	9498
6302	10506	9496
6303	10507	9494
6304	10509	9492
6305	10510	9490
6306	10512	9488
6307	10513	9486
6308	10515	9485
6309	10517	9483
6310	10519	9482
6311	10520	9480
6312	10522	9478
6313	10523	9476
6314	10525	9475
6315	10526	9473
6316	10528	9471
6317	10529	9469
6318	10531	9467
6319	10533	9466
6320	10534	9464
6321	10536	9463
6322	10537	9461
6323	10539	9459
6324	10540	9457
6325	10542	9455
6326	10543	9453
6327	10545	9452
6328	10546	9450
6329	10549	9449
6330	10551	9447
6331	10552	9445
6332	10554	9444
6333	10555	9442
6334	10557	9440
6335	10558	9439
6336	10560	9437
6337	10562	9435
6338	10564	9434
6339	10565	9432
6340	10567	9430
6341	10568	9429
6342	10570	9427
6343	10571	9425
6344	10573	9423
6345	10575	9422
6346	10576	9420
6347	10578	9418
6348	10580	9417
6349	10581	9415
6350	10583	9413
6351	10585	9412
6352	10586	9410
6353	10588	9408
6354	10590	9407
6355	10591	9405
6356	10593	9403
6357	10595	9402
6358	10597	9400
6359	10598	9399
6360	10600	9397
6361	10602	9396
6362	10604	9394
6363	10605	9392
6364	10607	9390
6365	10608	9389
6366	10611	9387
6367	10612	9386
6368	10614	9384
6369	10615	9382
6370	10617	9380
6371	10618	9378
6372	10619	9376
6373	10621	9375
6374	10623	9373
6375	10625	9371
6376	10626	9370
6377	10628	9368
6378	10630	9367
6379	10631	9365
6380	10633	9363
6381	10634	9361
6382	10636	9359
6383	10637	9358
6384	10639	9356
6385	10641	9355
6386	10643	9353
6387	10644	9351
6388	10646	9349
6389	10648	9348
6390	10649	9346
6391	10651	9344
6392	10652	9342
6393	10654	9341
6394	10656	9339
6395	10657	9338
6396	10659	9336
6397	10661	9334
6398	10662	9332
6399	10664	9331
6400	10665	9329
6401	10667	9327
6402	10668	9325
6403	10670	9323
6404	10672	9322
6405	10673	9321
6406	10675	9319
6407	10676	9317
6408	10678	9315
6409	10680	9313
6410	10681	9312
6411	10683	9310
6412	10684	9308
6413	10686	9307
6414	10688	9305
6415	10690	9304
6416	10691	9302
6417	10693	9300
6418	10694	9298
6419	10696	9296
6420	10697	9295
6421	10699	9293
6422	10701	9291
6423	10703	9290
6424	10704	9288
6425	10706	9287
6426	10708	9285
6427	10709	9283
6428	10711	9281
6429	10712	9280
6430	10714	9278
6431	10715	9276
6432	10717	9275
6433	10719	9273
6434	10721	9271
6435	10722	9269
6436	10724	9268
6437	10725	9266
6438	10727	9264
6439	10728	9262
6440	10730	9261
6441	10731	9259
6442	10733	9257
6443	10735	9256
6444	10737	9254
6445	10738	9252
6446	10740	9251
6447	10741	9249
6448	10743	9247
6449	10745	9245
6450	10746	9243
6451	10748	9242
6452	10750	9241
6453	10752	9239
6454	10754	9238
6455	10756	9236
6456	10757	9234
6457	10759	9233
6458	10760	9231
6459	10762	9229
6460	10764	9228
6461	10766	9226
6462	10768	9225
6463	10770	9224
6464	10771	9222
6465	10773	9220
6466	10774	9218
6467	10776	9217
6468	10778	9215
6469	10780	9214
6470	10782	9212
6471	10784	9211
6472	10785	9209
6473	10787	9207
6474	10789	9206
6475	10790	9204
6476	10792	9203
6477	10795	9202
6478	10796	9200
6479	10798	9198
6480	10800	9197
6481	10802	9195
6482	10804	9194
6483	10805	9192
6484	10807	9190
6485	10809	9189
6486	10812	9188
6487	10813	9187
6488	10815	9185
6489	10817	9183
6490	10819	9182
6491	10820	9180
6492	10822	9179
6493	10824	9177
6494	10826	9176
6495	10827	9174
6496	10829	9172
6497	10830	9170
6498	10832	9168
6499	10834	9167
6500	10836	9166
6501	10838	9164
6502	10840	9163
6503	10842	9161
6504	10843	9159
6505	10845	9158
6506	10846	9156
6507	10847	9154
6508	10849	9152
6509	10850	9150
6510	10852	9148
6511	10853	9146
6512	10855	9145
6513	10857	9143
6514	10858	9142
6515	10860	9140
6516	10861	9138
6517	10863	9136
6518	10864	9134
6519	10866	9132
6520	10867	9131
6521	10869	9129
6522	10870	9127
6523	10872	9125
6524	10873	9124
6525	10875	9122
6526	10876	9120
6527	10878	9118
6528	10879	9116
6529	10881	9114
6530	10882	9112
6531	10884	9111
6532	10885	9109
6533	10887	9107
6534	10889	9106
6535	10890	9104
6536	10892	9102
6537	10893	9100
6538	10895	9098
6539	10896	9097
6540	10898	9095
6541	10899	9093
6542	10901	9091
6543	10903	9090
6544	10904	9088
6545	10906	9087
6546	10907	9085
6547	10909	9083
6548	10910	9081
6549	10912	9079
6550	10913	9077
6551	10915	9076
6552	10917	9074
6553	10918	9072
6554	10920	9071
6555	10921	9069
6556	10923	9067
6557	10924	9065
6558	10926	9063
6559	10927	9061
6560	10929	9060
6561	10931	9058
6562	10933	9057
6563	10934	9055
6564	10936	9054
6565	10938	9052
6566	10940	9051
6567	10941	9049
6568	10943	9047
6569	10944	9045
6570	10946	9043
6571	10948	9042
6572	10950	9041
6573	10951	9039
6574	10953	9037
6575	10954	9035
6576	10956	9033
6577	10957	9032
6578	10959	9030
6579	10960	9028
6580	10962	9026
6581	10964	9025
6582	10965	9023
6583	10967	9021
6584	10968	9019
6585	10970	9018
6586	10971	9016
6587	10973	9014
6588	10974	9012
6589	10976	9010
6590	10977	9008
6591	10979	9007
6592	10981	9005
6593	10982	9004
6594	10984	9002
6595	10985	9000
6596	10987	8998
6597	10988	8996
6598	10990	8994
6599	10991	8993
6600	10993	8991
6601	10994	8989
6602	10996	8987
6603	10997	8986
6604	10999	8984
6605	11000	8982
6606	11001	8980
6607	11003	8978
6608	11004	8976
6609	11006	8974
6610	11007	8973
6611	11009	8971
6612	11011	8969
6613	11012	8968
6614	11014	8966
6615	11015	8964
6616	11017	8962
6617	11018	8960
6618	11020	8959
6619	11021	8957
6620	11023	8955
6621	11024	8953
6622	11026	8952
6623	11028	8950
6624	11029	8948
6625	11031	8946
6626	11032	8945
6627	11034	8943
6628	11035	8941
6629	11037	8939
6630	11038	8937
6631	11040	8935
6632	11042	8934
6633	11043	8932
6634	11045	8931
6635	11046	8929
6636	11048	8927
6637	11049	8925
6638	11051	8923
6639	11052	8922
6640	11054	8920
6641	11055	8918
6642	11057	8917
6643	11059	8915
6644	11060	8913
6645	11062	8911
6646	11064	8910
6647	11065	8908
6648	11066	8906
6649	11068	8904
6650	11070	8903
6651	11071	8901
6652	11073	8899
6653	11075	8898
6654	11076	8896
6655	11078	8894
6656	11079	8892
6657	11081	8890
6658	11082	8889
6659	11084	8887
6660	11085	8885
6661	11087	8883
6662	11089	8882
6663	11090	8880
6664	11092	8878
6665	11093	8877
6666	11095	8875
6667	11097	8873
6668	11098	8871
6669	11100	8870
6670	11102	8868
6671	11104	8867
6672	11105	8865
6673	11107	8864
6674	11109	8862
6675	11111	8861
6676	11112	8859
6677	11114	8857
6678	11116	8855
6679	11117	8854
6680	11119	8852
6681	11121	8851
6682	11123	8849
6683	11125	8848
6684	11126	8846
6685	11128	8844
6686	11129	8843
6687	11131	8841
6688	11132	8839
6689	11135	8838
6690	11137	8836
6691	11138	8835
6692	11140	8833
6693	11142	8831
6694	11143	8829
6695	11145	8828
6696	11146	8826
6697	11148	8824
6698	11150	8823
6699	11152	8821
6700	11153	8820
6701	11155	8818
6702	11156	8816
6703	11158	8814
6704	11159	8812
6705	11161	8811
6706	11162	8809
6707	11164	8807
6708	11166	8806
6709	11168	8804
6710	11170	8803
6711	11171	8801
6712	11173	8799
6713	11174	8797
6714	11176	8796
6715	11177	8794
6716	11179	8792
6717	11181	8791
6718	11183	8790
6719	11185	8788
6720	11187	8786
6721	11188	8785
6722	11190	8783
6723	11191	8781
6724	11193	8780
6725	11195	8778
6726	11197	8777
6727	11199	8775
6728	11201	8774
6729	11202	8772
6730	11203	8770
6731	11205	8768
6732	11207	8766
6733	11208	8765
6734	11210	8763
6735	11212	8762
6736	11213	8760
6737	11215	8758
6738	11216	8756
6739	11218	8755
6740	11220	8753
6741	11221	8751
6742	11223	8749
6743	11224	8747
6744	11227	8746
6745	11228	8745
6746	11230	8743
6747	11232	8741
6748	11233	8740
6749	11235	8738
6750	11236	8736
6751	11238	8734
6752	11239	8733
6753	11241	8731
6754	11243	8730
6755	11245	8728
6756	11247	8727
6757	11248	8725
6758	11250	8723
6759	11252	8722
6760	11253	8720
6761	11255	8718
6762	11257	8717
6763	11259	8715
6764	11260	8714
6765	11262	8712
6766	11263	8710
6767	11265	8708
6768	11267	8707
6769	11268	8705
6770	11270	8703
6771	11272	8702
6772	11274	8700
6773	11275	8698
6774	11277	8697
6775	11279	8695
6776	11280	8694
6777	11282	8692
6778	11283	8690
6779	11285	8688
6780	11287	8687
6781	11289	8685
6782	11290	8684
6783	11292	8682
6784	11294	8680
6785	11296	8679
6786	11298	8678
6787	11299	8676
6788	11301	8674
6789	11303	8673
6790	11305	8671
6791	11306	8669
6792	11308	8668
6793	11309	8666
6794	11311	8664
6795	11312	8662
6796	11314	8660
6797	11315	8659
6798	11317	8657
6799	11319	8656
6800	11321	8654
6801	11322	8652
6802	11323	8650
6803	11325	8648
6804	11326	8647
6805	11328	8645
6806	11329	8643
6807	11331	8641
6808	11332	8639
6809	11334	8638
6810	11336	8636
6811	11337	8634
6812	11339	8633
6813	11340	8631
6814	11342	8629
6815	11343	8627
6816	11345	8625
6817	11346	8624
6818	11348	8622
6819	11350	8621
6820	11352	8619
6821	11353	8617
6822	11355	8615
6823	11356	8614
6824	11358	8612
6825	11359	8610
6826	11361	8608
6827	11362	8606
6828	11364	8605
6829	11366	8603
6830	11368	8602
6831	11369	8600
6832	11370	8598
6833	11372	8596
6834	11373	8594
6835	11375	8593
6836	11376	8591
6837	11378	8589
6838	11379	8587
6839	11381	8586
6840	11383	8584
6841	11384	8582
6842	11386	8580
6843	11387	8579
6844	11389	8577
6845	11391	8575
6846	11392	8573
6847	11393	8572
6848	11395	8570
6849	11397	8568
6850	11399	8567
6851	11400	8565
6852	11401	8563
6853	11403	8561
6854	11404	8559
6855	11406	8558
6856	11408	8556
6857	11409	8554
6858	11411	8552
6859	11413	8551
6860	11414	8549
6861	11416	8548
6862	11417	8546
6863	11419	8544
6864	11421	8542
6865	11422	8541
6866	11424	8539
6867	11425	8537
6868	11428	8536
6869	11429	8534
6870	11431	8533
6871	11432	8531
6872	11434	8529
6873	11435	8527
6874	11437	8525
6875	11438	8523
6876	11439	8522
6877	11441	8520
6878	11443	8519
6879	11445	8517
6880	11446	8515
6881	11448	8514
6882	11450	8512
6883	11451	8510
6884	11453	8509
6885	11454	8507
6886	11456	8505
6887	11458	8504
6888	11460	8502
6889	11461	8500
6890	11463	8499
6891	11465	8497
6892	11467	8496
6893	11468	8494
6894	11470	8492
6895	11471	8490
6896	11473	8489
6897	11475	8487
6898	11477	8486
6899	11478	8484
6900	11480	8482
6901	11481	8480
6902	11483	8478
6903	11484	8477
6904	11486	8475
6905	11487	8473
6906	11489	8472
6907	11491	8470
6908	11493	8468
6909	11494	8467
6910	11496	8465
6911	11497	8463
6912	11499	8461
6913	11500	8459
6914	11501	8458
6915	11503	8456
6916	11505	8455
6917	11507	8453
6918	11508	8451
6919	11510	8449
6920	11511	8447
6921	11513	8446
6922	11514	8444
6923	11516	8442
6924	11517	8440
6925	11519	8438
6926	11520	8437
6927	11522	8435
6928	11523	8433
6929	11525	8432
6930	11526	8430
6931	11528	8428
6932	11530	8426
6933	11531	8425
6934	11533	8423
6935	11534	8421
6936	11536	8419
6937	11538	8418
6938	11539	8416
6939	11541	8414
6940	11542	8412
6941	11544	8411
6942	11546	8409
6943	11547	8407
6944	11549	8406
6945	11550	8404
6946	11552	8402
6947	11553	8401
6948	11555	8399
6949	11557	8397
6950	11558	8395
6951	11560	8394
6952	11561	8392
6953	11563	8390
6954	11565	8389
6955	11566	8387
6956	11568	8385
6957	11570	8384
6958	11571	8382
6959	11573	8380
6960	11574	8378
6961	11576	8377
6962	11577	8375
6963	11579	8373
6964	11580	8371
6965	11582	8370
6966	11584	8368
6967	11585	8366
6968	11587	8365
6969	11589	8363
6970	11590	8361
6971	11592	8359
6972	11593	8358
6973	11595	8356
6974	11597	8354
6975	11598	8353
6976	11600	8351
6977	11602	8349
6978	11603	8348
6979	11605	8346
6980	11606	8344
6981	11608	8343
6982	11609	8341
6983	11611	8339
6984	11613	8337
6985	11615	8336
6986	11616	8334
6987	11618	8332
6988	11619	8330
6989	11621	8329
6990	11623	8328
6991	11624	8326
6992	11626	8324
6993	11628	8323
6994	11630	8321
6995	11631	8319
6996	11633	8318
6997	11635	8317
6998	11637	8315
6999	11639	8313
7000	11640	8311
7001	11642	8310
7002	11644	8308
7003	11645	8307
7004	11647	8305
7005	11648	8303
7006	11650	8301
7007	11651	8300
7008	11653	8298
7009	11655	8296
7010	11656	8294
7011	11658	8293
7012	11660	8291
7013	11662	8290
7014	11663	8288
7015	11664	8286
7016	11666	8284
7017	11667	8282
7018	11669	8281
7019	11670	8279
7020	11672	8277
7021	11674	8275
7022	11675	8274
7023	11677	8272
7024	11678	8270
7025	11680	8268
7026	11681	8267
7027	11683	8265
7028	11684	8263
7029	11686	8261
7030	11687	8259
7031	11689	8258
7032	11690	8256
7033	11692	8254
7034	11693	8253
7035	11695	8251
7036	11696	8249
7037	11698	8247
7038	11699	8245
7039	11701	8243
7040	11702	8242
7041	11704	8240
7042	11705	8238
7043	11707	8236
7044	11708	8235
7045	11710	8233
7046	11711	8231
7047	11713	8229
7048	11714	8227
7049	11716	8226
7050	11717	8224
7051	11719	8222
7052	11720	8220
7053	11722	8219
7054	11723	8217
7055	11725	8215
7056	11726	8213
7057	11728	8212
7058	11729	8210
7059	11731	8208
7060	11732	8206
7061	11734	8205
7062	11736	8203
7063	11737	8201
7064	11738	8199
7065	11740	8197
7066	11741	8196
7067	11743	8194
7068	11744	8192
7069	11746	8190
7070	11747	8188
7071	11749	8187
7072	11750	8185
7073	11752	8183
7074	11753	8181
7075	11754	8179
7076	11756	8178
7077	11757	8176
7078	11759	8174
7079	11760	8172
7080	11763	8171
7081	11765	8170
7082	11767	8168
7083	11768	8166
7084	11770	8165
7085	11771	8163
7086	11772	8161
7087	11774	8159
7088	11776	8158
7089	11777	8156
7090	11779	8154
7091	11780	8152
7092	11791	8157
7093	11793	8156
7094	11795	8154
7095	11796	8152
7096	11798	8150
7097	11799	8149
7098	11801	8147
7099	11802	8145
7100	11804	8143
7101	11806	8142
7102	11807	8140
7103	11809	8138
7104	11810	8137
7105	11812	8135
7106	11814	8133
7107	11816	8132
7108	11817	8130
7109	11819	8129
7110	11821	8127
7111	11823	8125
7112	11824	8124
7113	11826	8122
7114	11827	8120
7115	11829	8119
7116	11831	8117
7117	11832	8115
7118	11834	8113
7119	11835	8112
7120	11837	8110
7121	11839	8108
7122	11840	8106
7123	11841	8105
7124	11843	8103
7125	11845	8102
7126	11847	8100
7127	11848	8098
7128	11850	8096
7129	11851	8095
7130	11853	8093
7131	11854	8091
7132	11856	8089
7133	11857	8088
7134	11859	8086
7135	11861	8085
7136	11863	8083
7137	11864	8081
7138	11866	8079
7139	11867	8077
7140	11869	8076
7141	11870	8074
7142	11872	8073
7143	11874	8071
7144	11876	8069
7145	11878	8068
7146	11880	8067
7147	11882	8065
7148	11884	8064
7149	11885	8062
7150	11887	8060
7151	11888	8058
7152	11891	8058
7153	11893	8056
7154	11894	8054
7155	11896	8052
7156	11897	8051
7157	11899	8049
7158	11900	8047
7159	11902	8045
7160	11904	8044
7161	11906	8042
7162	11907	8041
7163	11909	8039
7164	11911	8038
7165	11913	8036
7166	11915	8034
7167	11916	8033
7168	11917	8031
7169	11919	8029
7170	11921	8028
7171	11923	8026
7172	11925	8025
7173	11927	8023
7174	11929	8022
7175	11930	8020
7176	11932	8018
7177	11933	8016
7178	11935	8015
7179	11937	8013
7180	11939	8012
7181	11940	8010
7182	11942	8008
7183	11943	8006
7184	11945	8005
7185	11946	8003
7186	11948	8001
7187	11950	7999
7188	11952	7998
7189	11954	7997
7190	11956	7995
7191	11957	7994
7192	11959	7992
7193	11961	7990
7194	11962	7988
7195	11964	7987
7196	11965	7985
7197	11968	7984
7198	11970	7983
7199	11972	7981
7200	11974	7979
7201	11975	7978
7202	11977	7976
7203	11978	7974
7204	11980	7973
7205	11982	7971
7206	11984	7970
7207	11985	7968
7208	11987	7967
7209	11989	7965
7210	11991	7964
7211	11993	7962
7212	11995	7960
7213	11996	7959
7214	11998	7957
7215	12000	7956
7216	12002	7954
7217	12003	7952
7218	12005	7950
7219	12006	7949
7220	12008	7947
7221	12009	7945
7222	12011	7944
7223	12013	7942
7224	12015	7941
7225	12017	7939
7226	12019	7937
7227	12020	7936
7228	12022	7934
7229	12023	7932
7230	12025	7930
7231	12026	7929
7232	12028	7927
7233	12030	7926
7234	12032	7924
7235	12034	7922
7236	12035	7921
7237	12036	7919
7238	12038	7917
7239	12040	7915
7240	12041	7914
7241	12043	7912
7242	12045	7911
7243	12047	7909
7244	12049	7908
7245	12050	7906
7246	12052	7904
7247	12053	7902
7248	12055	7901
7249	12056	7899
7250	12058	7897
7251	12060	7896
7252	12062	7894
7253	12063	7892
7254	12065	7890
7255	12066	7889
7256	12068	7887
7257	12069	7885
7258	12071	7884
7259	12073	7882
7260	12075	7880
7261	12076	7879
7262	12078	7877
7263	12079	7875
7264	12081	7874
7265	12083	7872
7266	12084	7870
7267	12086	7869
7268	12087	7867
7269	12090	7865
7270	12091	7864
7271	12093	7862
7272	12094	7860
7273	12096	7859
7274	12098	7857
7275	12099	7855
7276	12101	7854
7277	12102	7852
7278	12104	7850
7279	12106	7849
7280	12108	7847
7281	12112	7847
7282	12113	7845
7283	12115	7844
7284	12117	7842
7285	12118	7840
7286	12120	7839
7287	12122	7837
7288	12124	7836
7289	12125	7834
7290	12127	7832
7291	12128	7830
7292	12130	7829
7293	12131	7827
7294	12133	7825
7295	12134	7823
7296	12137	7822
7297	12139	7821
7298	12140	7819
7299	12142	7817
7300	12144	7816
7301	12145	7814
7302	12147	7812
7303	12148	7810
7304	12150	7809
7305	12152	7807
7306	12153	7806
7307	12155	7804
7308	12157	7802
7309	12159	7801
7310	12161	7799
7311	12162	7797
7312	12164	7796
7313	12165	7794
7314	12167	7792
7315	12169	7791
7316	12170	7789
7317	12172	7787
7318	12173	7786
7319	12175	7784
7320	12176	7782
7321	12178	7780
7322	12179	7778
7323	12181	7777
7324	12183	7775
7325	12185	7774
7326	12186	7772
7327	12187	7770
7328	12189	7768
7329	12190	7766
7330	12192	7765
7331	12193	7763
7332	12195	7761
7333	12196	7759
7334	12198	7758
7335	12200	7756
7336	12202	7754
7337	12203	7753
7338	12205	7751
7339	12206	7749
7340	12207	7747
7341	12209	7746
7342	12210	7744
7343	12212	7742
7344	12214	7740
7345	12215	7739
7346	12217	7737
7347	12218	7735
7348	12220	7733
7349	12221	7732
7350	12223	7730
7351	12224	7728
7352	12226	7726
7353	12227	7725
7354	12229	7723
7355	12231	7721
7356	12232	7720
7357	12234	7718
7358	12236	7716
7359	12237	7714
7360	12239	7713
7361	12240	7711
7362	12242	7709
7363	12243	7707
7364	12245	7706
7365	12247	7704
7366	12248	7703
7367	12250	7701
7368	12251	7699
7369	12253	7697
7370	12254	7695
7371	12256	7694
7372	12257	7692
7373	12259	7690
7374	12261	7689
7375	12262	7687
7376	12264	7685
7377	12265	7683
7378	12266	7682
7379	12268	7680
7380	12269	7678
7381	12271	7676
7382	12273	7675
7383	12274	7673
7384	12276	7671
7385	12278	7670
7386	12279	7668
7387	12281	7666
7388	12282	7664
7389	12284	7663
7390	12285	7661
7391	12287	7659
7392	12288	7657
7393	12290	7656
7394	12292	7654
7395	12293	7652
7396	12295	7651
7397	12296	7649
7398	12298	7647
7399	12299	7645
7400	12300	7643
7401	12302	7642
7402	12304	7640
7403	12305	7638
7404	12307	7637
7405	12309	7635
7406	12311	7633
7407	12312	7632
7408	12314	7630
7409	12315	7628
7410	12317	7627
7411	12319	7625
7412	12320	7623
7413	12322	7622
7414	12324	7620
7415	12326	7619
7416	12327	7617
7417	12329	7615
7418	12331	7614
7419	12333	7612
7420	12334	7610
7421	12336	7609
7422	12337	7607
7423	12339	7605
7424	12341	7604
7425	12342	7602
7426	12344	7600
7427	12346	7599
7428	12347	7597
7429	12348	7595
7430	12350	7593
7431	12352	7592
7432	12354	7590
7433	12355	7589
7434	12357	7587
7435	12359	7585
7436	12360	7583
7437	12362	7582
7438	12363	7580
7439	12365	7578
7440	12366	7576
7441	12368	7575
7442	12370	7573
7443	12372	7572
7444	12373	7570
7445	12374	7568
7446	12376	7566
7447	12378	7565
7448	12379	7563
7449	12381	7561
7450	12382	7559
7451	12384	7558
7452	12386	7556
7453	12387	7554
7454	12389	7553
7455	12390	7551
7456	12392	7549
7457	12393	7547
7458	12395	7546
7459	12397	7544
7460	12398	7542
7461	12400	7541
7462	12402	7540
7463	12404	7538
7464	12406	7536
7465	12407	7534
7466	12409	7533
7467	12410	7531
7468	12412	7529
7469	12413	7528
7470	12416	7527
7471	12418	7525
7472	12419	7523
7473	12421	7521
7474	12422	7520
7475	12424	7518
7476	12426	7516
7477	12427	7515
7478	12429	7513
7479	12431	7512
7480	12433	7510
7481	12435	7509
7482	12437	7507
7483	12438	7505
7484	12440	7503
7485	12441	7502
7486	12443	7500
7487	12444	7498
7488	12446	7497
7489	12448	7495
7490	12450	7493
7491	12451	7492
7492	12453	7490
7493	12454	7488
7494	12456	7487
7495	12457	7485
7496	12459	7483
7497	12461	7482
7498	12463	7480
7499	12465	7479
7500	12467	7477
7501	12469	7476
7502	12470	7474
7503	12472	7472
7504	12474	7471
7505	12475	7469
7506	12478	7468
7507	12479	7466
7508	12481	7464
7509	12482	7463
7510	12484	7461
7511	12486	7460
7512	12488	7458
7513	12489	7456
7514	12491	7455
7515	12493	7453
7516	12495	7452
7517	12497	7450
7518	12499	7449
7519	12501	7447
7520	12503	7446
7521	12504	7444
7522	12506	7442
7523	12508	7441
7524	12510	7439
7525	12511	7437
7526	12513	7436
7527	12514	7434
7528	12516	7432
7529	12517	7430
7530	12519	7429
7531	12521	7427
7532	12523	7426
7533	12525	7424
7534	12527	7423
7535	12528	7421
7536	12530	7419
7537	12531	7418
7538	12533	7416
7539	12534	7414
